id,name,gender,birth_date,height,weight,country_id
2684,Gabriela Amiranashvili,Female,1987-12-09,166.3,75.6,21
2685,Bogdan Shevchenko,Male,1990-06-22,168.2,105.4,34
2686,Narantsetseg Makarov,Female,1996-04-08,177.8,73.0,12
2687,Tigran Lopez,Male,2006-10-16,162.1,83.9,56
2688,Eliud Esposito,Male,2004-03-09,183.3,82.0,1
2689,Gunel Johnson,Female,1994-04-08,178.0,94.2,33
2690,Anna Njoroge,Female,2004-02-03,161.3,59.8,22
2691,Leyla Park,Female,1997-03-27,158.5,54.5,19
2692,Mykola Nozadze,Male,2000-09-19,174.9,74.1,33
2693,Kimberly Farah,Female,1995-06-14,161.7,62.0,44
2694,Mihai Ferrari,Male,1986-06-06,171.4,85.3,1
2695,Michelle Clark,Female,2002-10-04,161.6,54.9,21
2696,Ekaterina Wu,Female,2004-05-04,192.7,79.3,42
2697,Karen Nikitin,Female,1994-06-07,180.6,125.0,19
2698,Mei Biles,Female,2009-09-11,191.8,96.4,10
2699,Betty Martin,Female,1992-09-12,188.6,71.2,53
2700,Julien Weber,Male,2003-04-22,171.9,62.5,11
2701,Kenji Ferrari,Male,2005-05-25,174.0,75.7,17
2702,Alexandra Sargsyan,Female,2002-10-24,171.0,76.7,14
2703,Arsen Sargsyan,Male,1983-11-06,177.7,85.0,38
2704,Andrew Johnson,Male,1985-10-15,174.5,85.2,25
2705,Sifan Adeyemi,Female,2008-02-22,171.6,50.1,35
2706,Naim Shevchenko,Male,1989-04-18,171.6,85.0,14
2707,Amine Yamamoto,Male,2003-07-07,180.6,70.4,1
2708,Michelle Han,Female,1995-01-12,163.9,134.7,35
2709,Karolina Singh,Female,2002-02-14,175.3,66.3,23
2710,Nisha Li,Female,2004-07-23,163.4,92.2,19
2711,Florent Thomas,Male,1998-10-26,174.6,51.4,32
2712,Bolormaa Martirosyan,Female,1990-08-08,195.4,80.9,10
2713,Elena Kato,Female,2001-01-03,197.0,50.6,48
2714,Laure Sargsyan,Female,1989-04-14,170.1,69.0,18
2715,Natalya Okonkwo,Female,1993-03-26,191.9,70.8,53
2716,Tatiana Harris,Female,1985-09-04,183.2,96.8,39
2717,Alexandra Robinson,Female,1989-12-21,170.8,65.3,56
2718,Mihai Munkhbat,Male,1982-08-12,178.7,58.2,3
2719,Dorothy Bondarenko,Female,2004-12-19,173.8,93.1,22
2720,Kiran Clark,Male,1983-04-02,179.9,66.1,17
2721,Regzedmaa Yohannes,Male,1984-10-26,190.7,58.4,38
2722,Naoto Gheorghe,Male,2008-02-17,163.3,64.2,35
2723,Bohdan Davis,Male,2006-01-05,174.0,70.6,19
2724,Adam Singh,Male,1991-04-26,160.3,58.1,35
2725,Andrew Bekele,Male,2002-03-18,167.5,55.2,19
2726,Carol Farah,Female,2007-08-01,165.4,46.3,40
2727,Ramil Perez,Male,1983-05-21,158.1,125.4,40
2728,Yuna Yoon,Female,2006-11-15,166.8,51.7,46
2729,Marian Nozadze,Male,1996-08-14,186.9,76.6,30
2730,Robert Yuldashev,Male,1997-07-13,163.1,61.3,62
2731,Henrik Petrosyan,Male,2006-07-10,188.9,124.6,6
2732,Sandra Costa,Female,2003-05-06,198.1,70.8,6
2733,Kimberly Grigoryan,Female,1982-05-25,185.0,85.9,51
2734,Tatiana Okonkwo,Female,1996-06-25,214.1,88.3,11
2735,Kevin Nozadze,Male,1990-12-25,184.8,50.2,40
2736,Constantin Rusu,Male,1989-07-03,203.8,60.5,5
2737,Ivan Martinez,Male,1998-04-20,174.9,79.1,50
2738,Nino Sharma,Female,2009-06-15,156.3,77.8,25
2739,Robert Chen,Male,1995-08-08,173.1,77.9,34
2740,Ilham Sato,Male,1982-07-26,167.1,86.8,59
2741,Josef Ivanov,Male,1996-12-10,189.7,72.7,14
2742,Karolina Bianchi,Female,1987-12-05,172.4,71.7,13
2743,Mei Greco,Female,1999-10-15,173.9,83.6,6
2744,Nino Kovalev,Female,1990-07-04,179.3,77.6,17
2745,Iryna Ito,Female,1982-04-08,176.6,70.8,5
2746,Asha Kuznetsov,Female,1995-08-22,177.6,91.7,6
2747,Ashley Kravchenko,Female,2002-11-07,194.0,70.0,18
2748,Kiran Martinez,Male,2002-06-22,183.5,64.8,27
2749,Sota Bekele,Male,1984-05-07,163.0,83.2,40
2750,Jiajun Dinu,Male,1994-06-04,176.2,102.5,56
2751,Adam Huseynov,Male,1999-12-13,167.3,72.6,4
2752,Valentina Wilson,Female,2004-07-24,183.3,76.4,4
2753,Maxime Alves,Male,1997-02-07,176.8,87.3,34
2754,Aurelie Popescu,Female,1986-08-16,183.5,58.9,19
2755,William Silva,Male,1995-12-12,185.0,54.0,62
2756,Ilham Okonkwo,Male,1991-11-22,157.7,46.7,43
2757,Karolina Bernard,Female,1982-02-21,178.8,75.8,14
2758,Giorgi Zhao,Male,2009-09-16,185.0,59.4,7
2759,Tsend-Ochir Aliyev,Male,1994-10-05,184.8,73.3,60
2760,Siranush Li,Female,2005-07-05,188.4,78.4,58
2761,Usain Kravchenko,Male,2003-02-07,170.2,63.8,45
2762,Meseret Gupta,Female,2007-02-28,166.5,65.9,46
2763,Julien Watanabe,Male,1992-02-28,190.4,60.9,26
2764,Isabelle Kaminski,Female,2000-11-24,167.1,75.6,22
2765,Isabelle Martirosyan,Female,1992-08-16,169.6,56.9,5
2766,Lela Enkhtaivan,Female,1996-12-24,165.0,55.4,29
2767,Maxime Gupta,Male,1985-08-27,167.7,53.0,35
2768,Ivan Singh,Male,1995-11-16,183.8,82.1,46
2769,Jiajun Dubois,Male,2008-10-24,192.8,69.6,7
2770,Sunita Kamau,Female,2000-07-23,186.1,74.9,7
2771,Lela Patel,Female,1995-12-19,182.8,70.0,21
2772,Mihai Jung,Male,1989-12-19,177.1,78.7,36
2773,Nikolai Ivanov,Male,1997-06-02,165.5,85.2,7
2774,Mykola Enkhtaivan,Male,2000-10-12,178.7,86.5,10
2775,Cristina Kowalczyk,Female,1997-02-05,188.6,97.6,1
2776,Denys Dibaba,Male,1998-12-07,194.2,61.3,6
2777,Walter Jackson,Male,1985-01-28,185.9,64.8,24
2778,Walter Garcia,Male,2000-11-15,185.1,86.3,40
2779,Anthony Moore,Male,1983-02-16,184.2,90.1,34
2780,Irina Phelps,Female,2002-03-09,178.7,69.7,20
2781,Lisa Dubois,Female,1998-08-02,174.9,101.3,33
2782,Ashley Ito,Female,2007-10-19,170.0,113.1,11
2783,Mei Dubois,Female,2000-06-06,178.8,86.8,43
2784,Anahit Alekseyev,Female,2007-11-25,181.1,66.1,6
2785,Monika Dinu,Female,2009-11-22,167.1,75.1,29
2786,Magnus Tadesse,Male,2000-04-01,192.3,69.8,18
2787,Naira Smith,Female,1991-05-27,189.7,61.0,46
2788,Dmitri Gantulga,Male,2005-11-17,167.7,73.4,43
2789,Naoto Makarov,Male,1983-07-20,169.3,60.3,18
2790,Alejandro Amiranashvili,Male,2006-08-07,192.3,81.5,6
2791,Tatiana Shah,Female,2005-02-19,155.9,54.3,1
2792,Michelle Zhao,Female,1996-11-21,177.1,79.5,12
2793,Emily Aliyev,Female,2007-10-02,191.4,78.0,31
2794,Mei Weber,Female,2005-07-04,185.2,68.4,22
2795,Bolormaa Mwangi,Female,2007-04-05,180.5,83.7,1
2796,Barbara Williams,Female,1995-03-18,187.4,102.8,26
2797,Mariam Hernandez,Female,1987-01-11,183.8,89.3,26
2798,Lela Enkhtaivan,Female,1997-02-23,159.8,70.3,6
2799,Lars Moore,Male,2009-03-16,189.2,119.4,14
2800,Vasyl Hasanov,Male,1987-01-11,190.9,79.7,20
2801,Romain Phelps,Male,1998-06-17,171.2,71.2,30
2802,Elena Bolt,Female,2003-10-26,183.6,63.3,1
2803,Kipchoge Jones,Male,1998-12-22,174.1,64.5,4
2804,Daniel Ionescu,Male,1983-04-01,169.6,74.1,1
2805,James Ivanov,Male,1992-05-02,181.5,74.0,6
2806,Magnus Huseynov,Male,1998-12-17,213.3,105.7,22
2807,Natsuki Ivanov,Male,1994-11-28,179.9,56.2,27
2808,Mary Mirzayev,Female,1989-05-09,190.7,82.2,21
2809,Deepika Kowalski,Female,1983-01-28,184.3,63.5,26
2810,Naim Biles,Male,1990-05-16,172.8,66.9,26
2811,Brian Ionescu,Male,1996-05-16,160.6,48.5,34
2812,Usain Popescu,Male,2003-11-18,187.9,56.9,5
2813,Mihai Sokolov,Male,1986-03-17,173.3,91.0,19
2814,Thomas Shah,Male,1992-10-22,189.6,90.0,17
2815,Lasha Jackson,Male,1994-08-20,184.4,89.2,37
2816,Lisa Taylor,Female,2009-07-12,180.7,68.7,42
2817,Meseret Kowalski,Female,1998-10-20,178.4,101.4,12
2818,Meseret Martin,Female,1993-05-20,189.6,81.0,39
2819,Zheng Shah,Male,2007-11-07,189.1,93.0,54
2820,Vikram Suzuki,Male,1986-03-08,184.0,93.9,3
2821,Salome Sokolov,Female,2006-04-21,177.3,74.5,24
2822,Tirunesh Oliveira,Female,1995-08-19,169.6,55.9,59
2823,Dorothy Gupta,Female,2005-09-14,185.8,63.5,34
2824,Klaus Greco,Male,1999-04-08,182.0,58.3,25
2825,Emily Ferreira,Female,1994-04-07,157.9,54.3,24
2826,Alexandra Kipchoge,Female,1988-05-12,199.3,90.8,42
2827,Tsend-Ochir Rusu,Male,2004-10-13,168.0,75.8,21
2828,Gantulga Sokolov,Male,1989-01-27,171.0,60.1,2
2829,Bingxue Jackson,Male,1993-02-27,180.3,93.0,1
2830,Olga Kiros,Female,1990-06-02,170.3,50.5,5
2831,Marta Karimov,Female,2003-01-26,173.9,92.1,1
2832,Sarah Miller,Female,1990-09-20,181.6,112.0,17
2833,Adrien Petrov,Male,1996-06-14,190.4,71.5,28
2834,Yuki Shah,Female,1982-08-20,190.4,77.2,5
2835,Yuna Alekseyev,Female,2001-10-15,179.5,76.0,41
2836,Maxime Kravchenko,Male,1996-07-12,166.8,61.0,37
2837,Yuna Robinson,Female,2000-05-24,172.2,71.7,36
2838,Anna Lee,Female,2008-10-28,174.3,74.7,11
2839,Regzedmaa Weber,Male,1994-02-12,168.5,91.4,62
2840,Alexei Mirzayev,Male,1999-06-04,163.0,56.0,11
2841,Jae-won Wang,Male,1996-12-24,174.3,90.8,6
2842,Karolina Babayev,Female,1993-01-25,165.4,73.8,9
2843,Sofia Yohannes,Female,1990-11-02,171.1,105.4,18
2844,Diego Esposito,Male,1999-06-05,181.3,48.3,27
2845,John Aliyev,Male,1996-09-20,181.4,92.5,52
2846,Arsen Cherono,Male,1989-10-10,165.7,93.5,40
2847,Aurelie Bekele,Female,1994-06-17,179.1,122.8,35
2848,Alina Gupta,Female,1983-09-27,171.8,97.5,43
2849,Dafne Kuznetsov,Female,1984-10-13,174.2,72.6,28
2850,Susan Gantulga,Female,1989-09-19,183.5,85.4,3
2851,Alejandro Babayev,Male,1996-01-14,164.5,79.2,11
2852,Sarah Gantulga,Female,1998-01-22,196.7,77.6,7
2853,Faith Wang,Female,1999-12-09,180.2,85.6,3
2854,Donna Gupta,Female,1988-04-19,187.4,130.8,56
2855,Wei Zhao,Male,2000-07-13,189.6,48.1,59
2856,Diego Fraser-Pryce,Male,1983-11-11,174.4,79.2,62
2857,Amine Adeyemi,Male,2008-05-21,165.4,67.9,27
2858,Nikolai Miller,Male,2009-04-28,188.4,75.1,34
2859,Sota Ferrari,Male,1992-12-10,172.7,62.0,12
2860,Deepika Oliveira,Female,2003-12-13,201.5,93.2,35
2861,Ivan Chen,Male,1999-11-07,174.5,79.8,32
2862,Camelia Müller,Female,1989-04-12,163.2,69.3,27
2863,Patrick Greco,Male,2001-08-17,171.0,68.5,33
2864,Bingxue Costa,Male,2005-07-20,203.0,94.2,30
2865,Magdalena Tadesse,Female,1993-11-25,175.9,94.2,54
2866,Alexei Choi,Male,2005-08-20,193.5,55.0,17
2867,Emily Esposito,Female,1982-10-10,197.0,79.2,20
2868,Svetlana Wu,Female,1997-01-27,179.0,81.7,45
2869,Alina Suzuki,Female,1990-04-06,169.0,45.5,13
2870,Anahit Robinson,Female,2007-03-02,181.1,93.1,48
2871,Gantulga Taylor,Male,1995-03-05,167.8,66.7,6
2872,Enkhjargal Dinu,Female,1984-04-18,204.4,102.7,6
2873,Enkhjargal Gebrselassie,Female,1999-02-10,168.0,50.1,11
2874,Gabriela Cherono,Female,1991-09-23,163.3,127.1,1
2875,Tomasz Clark,Male,1987-11-15,205.0,95.1,35
2876,Betty Kovalev,Female,2004-10-18,187.5,67.8,42
2877,Sandra Kiros,Female,2002-03-08,160.8,60.6,17
2878,Radek Perez,Male,2005-06-26,173.1,77.1,47
2879,Alexandra Farah,Female,1983-04-06,182.5,97.5,40
2880,Anthony Rossi,Male,1997-01-05,194.0,95.7,42
2881,Florent Schmidt,Male,1999-07-08,180.2,66.9,42
2882,Lisa Huseynov,Female,2007-10-07,194.2,55.3,2
2883,Kenji Chikovani,Male,2004-02-07,181.5,89.2,22
2884,Alina Karimov,Female,2000-03-26,195.5,78.6,50
2885,Magnus Kipchoge,Male,1990-06-03,187.8,78.2,7
2886,Simona Martin,Female,1982-07-10,172.2,49.4,51
2887,Darya Chen,Female,2002-05-09,171.5,65.8,27
2888,Julien Johnson,Male,1988-05-19,196.8,73.1,17
2889,Anthony Huseynov,Male,1984-06-26,181.6,55.7,2
2890,Christine Adeyemi,Female,1998-07-28,177.6,68.8,39
2891,Jennifer Kipchoge,Female,1993-12-22,187.7,90.2,17
2892,Almaz Phelps,Female,1998-01-23,189.9,73.5,50
2893,Yuki Thomas,Female,2005-03-19,193.4,60.0,7
2894,Hans Johnson,Male,2008-04-16,189.4,56.7,18
2895,Barbara Nikitin,Female,2008-10-11,169.2,75.0,28
2896,Sofia Kvinikadze,Female,1985-09-07,176.8,72.8,40
2897,Lilit Navruzov,Female,1987-05-22,184.0,83.5,39
2898,Isabelle Tanaka,Female,1984-08-25,164.4,77.2,11
2899,Linda Fraser-Pryce,Female,2002-10-04,182.7,47.8,1
2900,Nino Clark,Male,2000-01-10,192.3,92.1,27
2901,Lars Greco,Male,1999-05-10,192.3,92.7,3
2902,Usain Constantin,Male,1984-12-22,175.2,77.5,22
2903,Karen Rusu,Female,2009-10-19,186.3,59.4,14
2904,Alejandro Ionescu,Male,1985-10-23,154.6,52.1,22
2905,Mei Grigoryan,Female,1998-07-05,172.0,74.3,5
2906,Krzysztof Yoon,Male,1989-08-23,187.5,63.7,8
2907,Alexandra Sharma,Female,1996-08-16,207.4,86.6,6
2908,Guram Melnyk,Male,1995-06-16,176.7,57.5,37
2909,Magnus Okonkwo,Male,1992-11-05,174.1,60.0,18
2910,Alexandra Kvinikadze,Female,1997-04-09,167.9,88.5,27
2911,Hassan Hasanov,Male,1995-03-16,181.7,103.0,30
2912,Kamran Williams,Male,1999-11-23,172.9,55.6,16
2913,Narantsetseg Gebremariam,Female,1998-04-03,179.1,89.1,41
2914,Ramil Fischer,Male,1996-07-26,173.3,70.4,3
2915,Kenji Adeyemi,Male,2000-02-24,185.0,92.6,29
2916,Brian Johnson,Male,1983-03-06,164.4,65.7,27
2917,Claire Shah,Female,1995-11-16,171.0,84.3,23
2918,Lela Chikovani,Female,2002-06-19,161.2,66.5,10
2919,Dorothy Popov,Female,1995-01-21,181.0,94.2,34
2920,Regzedmaa White,Male,1983-07-05,197.5,65.7,40
2921,Donna Anderson,Female,1991-03-15,176.2,80.9,40
2922,Paolo Martirosyan,Male,2001-01-11,184.9,66.7,30
2923,Tomasz Thomas,Male,2003-03-06,185.4,70.8,13
2924,Matthew Martin,Male,1983-04-05,176.4,76.3,26
2925,Siranush Thomas,Female,1985-06-20,191.7,83.4,37
2926,Piotr Suzuki,Male,1987-04-01,170.6,71.9,40
2927,Ekaterina Oliveira,Female,2000-12-27,189.1,67.4,58
2928,Kevin Bianchi,Male,2004-07-26,189.0,73.5,42
2929,Monika Shevchenko,Female,2005-07-07,184.6,58.9,19
2930,Mei Chikovani,Female,1983-09-01,203.6,57.3,34
2931,Arsen Njoroge,Male,1988-11-27,172.6,73.3,51
2932,Tsend-Ochir Johnson,Male,2008-09-28,178.2,53.3,7
2933,Emily Kaminski,Female,2006-01-28,194.2,90.9,14
2934,Almaz Gonzalez,Female,2008-12-13,191.6,62.3,17
2935,Patrick Greco,Male,1982-06-01,178.5,78.4,18
2936,Darya Weber,Female,1985-11-24,177.9,75.9,30
2937,Patricia Brown,Female,2009-01-27,190.3,84.6,42
2938,Hasmik Mammadov,Female,1987-04-08,189.4,65.7,11
2939,Alina Tadesse,Female,1983-07-03,178.0,84.8,50
2940,Natsuki Lee,Male,1989-04-10,175.6,70.9,31
2941,Aysel Nozadze,Female,2008-11-01,165.7,87.6,18
2942,Jiajun Hasanov,Male,2001-05-09,183.2,62.6,21
2943,Yuna Jung,Female,2004-07-24,192.1,89.2,45
2944,Priya Volkov,Female,1997-01-12,165.2,42.8,17
2945,Naira Nikitin,Female,1990-12-20,176.0,96.9,3
2946,Giorgi Tashkentov,Male,2005-02-23,164.4,72.2,27
2947,Paul Dupont,Male,1991-03-17,174.2,70.8,50
2948,Elena Suzuki,Female,2004-01-14,187.8,56.5,52
2949,Henrik Ferrari,Male,1990-02-24,192.4,74.6,22
2950,Sifan Hakobyan,Female,1984-04-10,198.2,74.4,33
2951,Franz Thomas,Male,2004-01-16,187.5,59.3,7
2952,Tomasz Jones,Male,1983-02-08,198.0,87.4,7
2953,Mark Alves,Male,1988-11-18,163.7,68.6,61
2954,Meseret Munkhbat,Female,1991-02-12,179.8,97.1,51
2955,Anahit Dibaba,Female,1990-03-23,191.2,64.2,21
2956,Brian Singh,Male,1997-07-22,183.7,68.6,55
2957,Alina Bekele,Female,1998-10-15,169.3,52.5,27
2958,Barbara Haile,Female,1993-03-07,154.8,67.0,2
2959,Aurelie Kaminski,Female,2008-08-08,167.7,98.9,28
2960,Nigar Munkhbat,Female,1991-03-26,184.0,70.8,24
2961,Arjun Nikitin,Male,1986-10-24,182.6,81.0,58
2962,Valentina Ionescu,Female,2009-11-18,184.0,83.7,30
2963,Maxime Kumar,Male,1983-12-28,175.8,72.3,47
2964,Mei Munkhbat,Female,1988-08-02,200.0,76.9,31
2965,Abebe Bekele,Male,2009-05-26,187.4,141.5,2
2966,Mark Gantulga,Male,1991-11-13,209.1,108.0,35
2967,Tirunesh Costa,Female,1998-05-11,175.7,63.0,30
2968,Asha Volkov,Female,2009-12-07,176.8,81.6,12
2969,Daniel Davaadorj,Male,2007-07-12,179.6,93.8,3
2970,Magnus Garcia,Male,2000-06-05,188.1,50.8,60
2971,Usukhbayar Ferreira,Male,1986-02-27,186.8,65.3,44
2972,Thomas Moore,Male,2000-10-21,213.5,85.9,2
2973,Hyun-soo Brown,Male,1998-01-20,183.3,83.2,15
2974,Priya Kravchenko,Female,1986-02-04,191.3,72.8,37
2975,Josef Sharma,Male,2006-07-16,174.4,74.7,4
2976,Gabriela Cherono,Female,2002-12-07,177.5,115.3,34
2977,Razvan Bernard,Male,1987-12-01,187.2,69.2,58
2978,Camelia Tanaka,Female,1983-02-13,176.8,79.3,54
2979,Ivan Chen,Male,2005-05-06,192.4,77.9,34
2980,Sandrine Johnson,Female,2001-05-15,168.2,57.7,47
2981,Miho Ferreira,Female,2003-03-19,171.4,49.7,12
2982,Christine Dupont,Female,1994-03-23,187.6,76.9,37
2983,Klaus Volkov,Male,1988-08-15,171.5,68.5,39
2984,Camelia Wang,Female,1986-01-28,170.0,76.7,5
2985,James Kovalev,Male,2001-03-07,164.6,60.2,32
2986,Bogdan Sato,Male,2004-08-20,189.3,82.8,17
2987,Rahul Moore,Male,2002-03-27,185.5,60.5,38
2988,Carol Esposito,Female,1997-01-17,180.3,58.9,41
2989,Usukhbayar Navruzov,Male,1991-10-23,165.6,58.6,17
2990,Svetlana Dinu,Female,2005-12-12,168.3,80.7,16
2991,Tamar Kravchenko,Female,2007-06-10,172.5,99.1,4
2992,Piotr Jackson,Male,2002-06-07,166.9,56.5,30
2993,Almaz Schneider,Female,1983-02-22,162.1,82.4,54
2994,Alina Weber,Female,1990-12-04,161.2,58.2,15
2995,Flaviu Popescu,Male,2001-01-25,163.2,66.1,35
2996,Narantsetseg Dupont,Female,1991-12-11,174.6,58.6,14
2997,Nataliya Gantulga,Female,1984-01-21,194.2,64.4,46
2998,Asha Mammadov,Female,2007-10-18,188.6,96.7,50
2999,Sandrine Smith,Female,1999-10-27,158.5,60.0,35
3000,Mihai Perez,Male,1990-03-27,174.1,57.4,11
3001,Nisha Silva,Female,2001-10-08,177.1,96.1,21
3002,Hiroshi Martin,Male,2007-10-15,159.0,70.9,6
3003,Andrew Gebremariam,Male,2004-12-15,177.4,76.6,1
3004,Mihai Costa,Male,1990-08-14,195.9,76.8,11
3005,Henrik Navruzov,Male,1982-10-01,170.4,129.5,49
3006,Sandrine Schneider,Female,1992-10-15,175.5,72.9,5
3007,Mykola Gonzalez,Male,1994-10-19,194.9,62.4,30
3008,Susan Tadesse,Female,1986-09-02,174.9,63.3,34
3009,Yuna Yohannes,Female,1999-06-17,170.7,91.2,45
3010,Ivan Petrov,Male,1989-03-21,168.2,134.8,58
3011,Nikolai Bekele,Male,1985-02-11,170.3,98.6,2
3012,Cristina Kwon,Female,2002-07-10,170.6,70.4,12
3013,Kevin Tanaka,Male,2006-07-25,163.2,61.2,35
3014,Shota Wang,Male,1984-06-04,172.3,89.6,47
3015,Tamar Sharma,Female,1994-07-24,176.2,77.5,36
3016,Svetlana Martin,Female,2006-11-15,191.0,62.4,10
3017,Ivan Volkov,Male,1986-12-12,172.1,77.1,14
3018,Carina Kiros,Female,1989-05-05,162.5,58.1,35
3019,Miho Thomas,Female,2000-10-11,172.7,79.6,30
3020,Mykhailo Navruzov,Male,2004-12-20,177.6,76.3,18
3021,Asha Hernandez,Female,2000-04-19,175.7,90.0,27
3022,Nataliya Garcia,Female,2007-07-02,159.3,54.8,3
3023,Alina Romano,Female,1993-06-26,183.9,57.1,3
3024,Lilit Harris,Female,1994-02-08,162.8,87.3,11
3025,Isabelle Dupont,Female,1998-12-21,187.7,55.4,31
3026,Simona Miller,Female,2002-10-20,183.6,68.7,18
3027,Giorgi Yamamoto,Male,1993-11-19,166.7,95.0,25
3028,Alejandro Biles,Male,1988-02-09,168.2,75.4,12
3029,Tsend-Ochir Greco,Male,2001-06-14,169.3,56.4,22
3030,Claire Smith,Female,2007-03-21,166.5,63.2,54
3031,David Enkhtaivan,Male,1987-03-21,189.9,67.8,20
3032,Giorgi Sato,Male,1997-12-14,176.6,98.3,54
3033,George Johnson,Male,2003-06-11,184.9,61.6,8
3034,Ayana Bianchi,Female,2000-01-07,181.6,68.9,26
3035,Anjali Lopez,Female,2002-03-04,167.0,70.5,29
3036,Adam Mwangi,Male,2008-08-06,169.4,86.4,45
3037,Anthony Wilson,Male,1997-11-22,186.9,65.6,40
3038,Tatiana Kowalczyk,Female,2009-08-21,192.6,76.3,30
3039,Guram Kowalczyk,Male,1991-10-08,192.4,72.4,61
3040,Xia Esposito,Female,1992-08-17,198.9,65.4,18
3041,Emily Gonzalez,Female,1987-07-20,178.7,95.7,6
3042,Sabina Kovalenko,Female,1982-07-23,161.8,63.5,7
3043,Magdalena Ionescu,Female,2001-02-14,189.5,72.6,18
3044,Karen Gebremariam,Female,2006-07-26,184.9,49.1,46
3045,Josef Kuznetsov,Male,2004-06-03,177.1,87.7,26
3046,Christopher Zhang,Male,2008-02-21,185.0,70.4,17
3047,Kenji Martinez,Male,2004-05-11,164.4,65.4,22
3048,Mei Sanchez,Female,2001-03-22,195.4,80.2,12
3049,Ramil Smith,Male,1994-12-06,178.3,75.2,6
3050,Priya Thomas,Female,1992-03-19,179.1,80.8,34
3051,Zheng Singh,Male,1992-12-09,164.1,66.5,12
3052,Mykola Kowalski,Male,2009-09-25,170.6,90.5,36
3053,Jae-won Martin,Male,1996-06-21,166.6,83.1,61
3054,Radek Wu,Male,2002-03-16,189.7,90.2,55
3055,Cristina Sato,Female,1988-03-07,162.4,101.7,22
3056,Ilham Bekele,Male,2002-11-08,179.0,62.3,54
3057,Justyna Petrosyan,Female,1984-05-25,183.5,80.4,30
3058,Sofia Choi,Female,2005-12-02,181.2,83.6,38
3059,Magdalena Johnson,Female,1986-12-24,184.9,67.0,59
3060,Aysel Harris,Female,1999-07-20,160.1,78.1,51
3061,Michelle Thomas,Female,1992-01-19,156.5,44.1,31
3062,Daniel Bekele,Male,1995-06-21,181.0,66.1,21
3063,Flaviu Kravchenko,Male,2006-12-13,162.7,61.6,37
3064,Sergei Romano,Male,2006-09-16,189.7,65.7,7
3065,Yuki Kipchoge,Female,1983-04-15,182.9,75.6,21
3066,Tatiana Chen,Female,1987-03-21,167.1,83.0,21
3067,Yuna Wilson,Female,2001-07-27,157.7,64.7,17
3068,Ketevan Yadav,Female,1987-10-18,171.9,92.7,17
3069,Carlos Silva,Male,1995-04-01,190.1,72.0,53
3070,Mei Gebremariam,Female,1988-06-27,184.0,70.0,1
3071,Bolormaa Sharma,Female,1984-10-15,190.4,76.0,14
3072,Anna Martin,Female,1990-07-26,179.1,61.5,16
3073,Alexandra Volkov,Female,1997-01-11,163.7,74.5,30
3074,Kipchoge Fischer,Male,2007-10-18,182.7,94.3,22
3075,Ketevan Ferrari,Female,1982-06-09,190.0,124.8,21
3076,Emily Ionescu,Female,2000-01-14,190.4,88.8,51
3077,Mykhailo Munkhbat,Male,2005-06-24,194.7,74.7,50
3078,Natalya Hernandez,Female,1984-12-26,193.5,68.2,42
3079,Pedro Tadesse,Male,2005-09-28,193.0,69.5,54
3080,William Dupont,Male,2002-03-02,167.9,70.9,5
3081,Yuki Biles,Male,1994-03-20,171.4,81.6,38
3082,Radek Alekseyev,Male,1986-07-16,193.7,65.1,6
3083,Susan Kumar,Female,1997-09-10,159.3,65.9,30
3084,Carina Gonzalez,Female,2008-03-06,168.1,72.1,5
3085,Quentin Jones,Male,1995-10-11,167.0,84.7,7
3086,Julien Petrov,Male,1992-01-13,192.8,101.0,14
3087,Nesta Adeyemi,Male,2001-09-01,163.8,81.5,37
3088,Siranush Tediashvili,Female,2001-09-10,172.7,74.3,8
3089,Zheng Melnyk,Male,1985-05-17,169.8,93.5,35
3090,Usain Kumar,Male,1990-04-03,174.3,92.0,40
3091,Claire Jackson,Female,1993-09-23,196.6,94.4,54
3092,Natsuki Njoroge,Male,1999-02-04,165.5,84.9,22
3093,Mohammed Oliveira,Male,1986-06-18,173.5,102.8,12
3094,Jiri Gonzalez,Male,1996-06-05,175.5,90.8,30
3095,Ekaterina Kamau,Female,2002-02-14,198.6,103.8,7
3096,Eliud Tediashvili,Male,2003-12-26,174.4,68.6,15
3097,Meseret Wiśniewski,Female,1999-04-09,163.6,75.9,7
3098,Abebe Munkhbat,Male,2009-09-23,187.3,51.4,62
3099,Enkhjargal Tanaka,Female,1998-01-25,179.1,89.7,51
3100,Sandra Singh,Female,2004-05-05,168.3,91.8,16
3101,Valentina Kamau,Female,2009-09-08,189.6,77.9,2
3102,Vasyl Lopez,Male,1982-11-08,172.2,79.2,34
3103,Luca Thomas,Male,1992-12-24,182.5,70.0,18
3104,Sabina Haile,Female,2003-06-12,168.0,63.5,22
3105,Guram Santos,Male,1991-06-08,186.4,56.9,18
3106,Razvan Robinson,Male,2009-03-02,165.6,80.1,38
3107,Robert Rossi,Male,1996-09-16,182.8,95.9,11
3108,Carol Kato,Female,2004-10-02,163.5,98.5,40
3109,Bolormaa Navruzov,Female,1983-01-15,183.6,68.4,29
3110,Nancy Gheorghe,Female,1998-11-05,181.8,82.9,6
3111,Aurelie Park,Female,1992-03-15,177.9,53.2,33
3112,Irina Chen,Female,2002-01-03,175.1,86.1,38
3113,Nino Hernandez,Male,1987-03-02,168.2,61.4,55
3114,Oleksandr Weber,Male,2008-11-19,175.9,70.8,52
